t,o,h,l,c,v
1735695240,93915.4,93974.2,93911.7,93949.1,20025
1735695300,93949,93960.5,93882,93882,14226
1735695360,93882,93932.5,93882,93932.5,6884
1735695420,93932.4,93945,93915.2,93920.9,12818
1735695480,93921.1,93926.1,93919.2,93926.1,16981
1735695540,93928.3,93928.3,93901.5,93902.4,12458
1735695600,93902.4,93934.7,93898.1,93934.7,7273
1735695660,93934.8,93963.5,93915,93942.3,30704
1735695720,93942.2,93942.2,93937.9,93937.9,2182
1735695780,93929.6,93957.9,93929.6,93952.4,91705
1735695840,93952.3,93952.4,93903.1,93911,21675
1735695900,93910.9,93922.1,93903.2,93922.1,13055
1735695960,93922.8,93943.1,93908.7,93928.4,9716
1735696020,93928.6,93928.7,93838.5,93848.1,47339
1735696080,93848.2,93855.1,93804.1,93814.1,124009
1735696140,93814.2,93845.1,93814.1,93845.1,23761
1735696200,93845,93845,93716.4,93733.5,138543
1735696260,93733.5,93737.8,93646.8,93694.9,126424
1735696320,93695,93699.4,93559.1,93619.5,268441
1735696380,93619.5,93682.5,93619.5,93682.5,130403
1735696440,93682.4,93682.4,93600.1,93611.5,27805
1735696500,93611.5,93632.1,93600.3,93609.7,60725
1735696560,93609.7,93609.7,93570.4,93579.5,93001
1735696620,93579.4,93607.5,93574.6,93603.9,47324
1735696680,93604,93609,93591.4,93591.4,17095
1735696740,93591.4,93596.9,93580.5,93592.8,29558
1735696800,93592.7,93652.8,93574.6,93652.8,98927
1735696860,93652.8,93678.7,93642.9,93674.6,37371
1735696920,93673.9,93695.2,93650.1,93668.4,15143
1735696980,93668.9,93771.5,93664.5,93771.5,37967
1735697040,93771.5,93772,93733.5,93740.6,99576
1735697100,93740.6,93775.4,93733.5,93746.7,24454
1735697160,93746.7,93756.8,93738,93750.8,55596
1735697220,93751.6,93751.6,93700,93700,31057
1735697280,93700.1,93744.2,93668,93671.7,98431
1735697340,93671.7,93684,93660,93675.5,33660
1735697400,93675.5,93742.8,93665.5,93742.8,127665
1735697460,93743.6,93794,93735.5,93745.2,66297
1735697520,93745.2,93753.1,93733.5,93737.2,53146
1735697580,93737.3,93782.2,93732.1,93751.1,25655
1735697640,93751.1,93781.2,93751,93781.2,84463
1735697700,93781.1,93790.7,93732.1,93736.8,101984
1735697760,93736.8,93756.9,93732.1,93744,7896
1735697820,93746.4,93766.1,93670.6,93696.6,62391
1735697880,93696.7,93720.7,93681,93720.3,38031
1735697940,93723.7,93755.8,93718.8,93752,15475
1735698000,93752,93765.3,93705.6,93709.1,43609
1735698060,93712.5,93712.5,93685.9,93697.8,9713
1735698120,93699.2,93712.9,93686,93709.2,13473
1735698180,93709.1,93736.3,93703.5,93731.1,3419
1735698240,93731.1,93741.1,93700,93700,12394
1735698300,93700.1,93701.5,93692.6,93701.4,3087
1735698360,93701.5,93701.5,93690.5,93698.5,2722
1735698420,93697.6,93699.4,93691.3,93692.5,2202
1735698480,93690.7,93713.9,93675,93713.9,92622
1735698540,93715.2,93733.3,93712.2,93733.3,7459
1735698600,93733.4,93796.4,93719.1,93793.7,27654
1735698660,93784.1,93788.4,93732.2,93761.8,30181
1735698720,93761.8,93784,93755.4,93772,8081
1735698780,93780.3,93780.3,93740.9,93754.7,7344
1735698840,93754.6,93777.8,93744.9,93776.9,8927
1735698900,93776.8,93798.2,93759.8,93798.2,20015
1735698960,93798.1,93812.2,93795.7,93797.3,56444
1735699020,93795.6,93820.4,93795.6,93820.4,36576
1735699080,93822.5,93880.9,93822.5,93879.7,35001
1735699140,93876.9,93877.3,93834.5,93875.4,35674
1735699200,93875.3,93895,93832.2,93882.8,42672
1735699260,93882.8,93889.1,93882.6,93889.1,77845
1735699320,93889.1,93896.6,93885.4,93890.5,578476
1735699380,93896.9,93923,93886.6,93886.7,45660
1735699440,93894.8,93911.5,93889.3,93911.5,11634
1735699500,93913.4,93941.6,93894.8,93894.8,24838
1735699560,93894.8,93934.9,93892.2,93923.8,35620
1735699620,93923.7,93927.5,93920.5,93927.4,12813
1735699680,93927.4,93946.9,93927.3,93931.1,26651
1735699740,93927.2,93931.2,93909.9,93909.9,17893
1735699800,93910.1,93952.9,93910.1,93951.9,16255
1735699860,93947.4,93980,93941,93980,23703
1735699920,93979.9,94089,93979.9,94053,79506
1735699980,94053.1,94058.9,94032.9,94036.8,16543
1735700040,94036.8,94040.9,94018.1,94018.1,29985
1735700100,94018.2,94068.6,94011,94062.4,51875
1735700160,94057.7,94057.7,94028.2,94052.7,54421
1735700220,94052.6,94052.7,94018.1,94018.2,24356
1735700280,94025.9,94050,94025.9,94046.7,63956
1735700340,94043.5,94073.5,94043.5,94073.4,19080
1735700400,94073.5,94073.5,94018.2,94018.2,40127
1735700460,94018.2,94026.8,93944.7,93945.5,94710
1735700520,93945.5,93976.9,93933.1,93933.1,45492
1735700580,93933.1,93959,93933.1,93959,35969
1735700640,93962.4,93975.3,93962.3,93967.7,8542
1735700700,93967.8,93984.6,93949.3,93973.1,10412
1735700760,93973,93973,93943.4,93951.8,11792
1735700820,93951.7,94027,93931.5,93972.5,55503
1735700880,93972.5,93979,93945.4,93945.5,9732
1735700940,93947.2,93964.1,93943,93954.9,15327
1735701000,93957.6,93957.6,93945.7,93945.7,3904
1735701060,93945.8,93977,93945.7,93961.3,11821
1735701120,93961.4,93961.4,93953,93953.1,8424
1735701180,93953.1,93953.1,93945.3,93953.1,39113
1735701240,93953.1,93961.4,93944.1,93952.8,2328
1735701300,93953.4,93953.4,93917.2,93917.2,7062
1735701360,93917.2,93928.7,93874.3,93874.3,28007
1735701420,93874.4,93874.4,93805.4,93840.3,32781
1735701480,93841.9,93845.5,93823.7,93845.5,10838
1735701540,93845.4,93845.4,93818.3,93818.3,1662
1735701600,93818.3,93818.4,93775.4,93783.3,74215
1735701660,93783.3,93808,93744,93808,22019
1735701720,93808,93838.4,93806.2,93806.2,32871
1735701780,93806.2,93834.7,93806.2,93817.8,8537
1735701840,93817.8,93823.8,93808.1,93821.8,31475
1735701900,93821.8,93834.7,93814.7,93821.2,11630
1735701960,93821.3,93842,93817.9,93832.6,40367
1735702020,93826.6,93838.2,93814.2,93814.7,11641
1735702080,93814.6,93820.6,93814.6,93820.5,2364
1735702140,93820.7,93827.9,93810.5,93817.4,5704
1735702200,93817.4,93845.3,93804.7,93845.1,15376
1735702260,93840.5,93840.5,93821.7,93821.7,15252
1735702320,93820.6,93827.5,93812.4,93821.2,6879
1735702380,93818,93831.8,93810.5,93814.3,17936
1735702440,93814.3,93826.1,93804.9,93807.7,15296
1735702500,93807.6,93813.9,93807.6,93813.6,5926
1735702560,93813.5,93813.6,93783.8,93783.8,7648
1735702620,93781.4,93796.5,93778.1,93789.7,25233
1735702680,93791.2,93805,93791,93803.8,23112
1735702740,93804.8,93841.9,93804.8,93841.9,15502
1735702800,93842,93843.2,93815.9,93818.4,18324
1735702860,93823.4,93839,93812.2,93812.3,8399
1735702920,93812.3,93830.6,93812.2,93829,8394
1735702980,93828.9,93872.2,93828.9,93872.1,17951
1735703040,93872.2,93875.8,93830.2,93830.2,15748
1735703100,93830.2,93838,93801.5,93838,41379
1735703160,93842,93842,93836.1,93841.9,1577
1735703220,93841.8,93858,93732.1,93739.3,74346
1735703280,93739.4,93746.4,93710,93710.6,36801
1735703340,93710.6,93770.3,93710.6,93770.3,22686
1735703400,93770.3,93798.3,93770.2,93783.5,12321
1735703460,93788.4,93796.4,93768.8,93778.3,27535
1735703520,93778.2,93791.6,93778.2,93791.6,10448
1735703580,93791.5,93791.6,93784.6,93791.5,2306
1735703640,93790.1,93790.1,93784.7,93784.7,7273
1735703700,93784.8,93791.5,93778.9,93783.2,6728
1735703760,93783.1,93812.4,93778.2,93812.4,10691
1735703820,93812.3,93831.2,93812.3,93830.9,9751
1735703880,93830.8,93830.8,93820.2,93820.2,8309
1735703940,93820.1,93820.2,93820.1,93820.2,601
1735704000,93820.1,93820.1,93778.2,93778.3,12453
1735704060,93778.1,93778.1,93732,93732,82288
1735704120,93732,93745,93711.5,93732.5,31279
1735704180,93732.4,93735.3,93728,93731.6,24244
1735704240,93731.5,93786,93731.5,93785.9,17950
1735704300,93785.9,93786,93780.4,93780.4,2158
1735704360,93779.4,93779.4,93755.5,93756,8112
1735704420,93756,93756.1,93742,93742,4806
1735704480,93742.1,93752.6,93726.5,93740.5,31453
1735704540,93737.3,93737.4,93700,93711.5,18871
1735704600,93711.5,93711.6,93670.1,93692.7,67401
1735704660,93692.8,93695.9,93673,93685.2,32019
1735704720,93685.1,93685.2,93672.4,93672.4,13252
1735704780,93672.5,93706.4,93672.4,93695.1,19235
1735704840,93695.1,93705.5,93688.6,93693.9,14239
1735704900,93693.9,93693.9,93680.9,93680.9,121985
1735704960,93686.8,93705.4,93685.2,93699.5,19275
1735705020,93699.4,93699.5,93660.4,93660.5,28948
1735705080,93660.4,93686.8,93660.4,93685.1,18345
1735705140,93685,93703.6,93685,93703.6,21017
1735705200,93703.7,93769.9,93698.2,93741,108907
1735705260,93740.7,93740.7,93703.5,93708.9,10135
1735705320,93708.9,93729.7,93708.9,93729.7,3436
1735705380,93729.6,93731,93670.9,93679,30935
1735705440,93684.5,93699.3,93684.4,93687.1,56950
1735705500,93687.1,93687.2,93687.1,93687.2,1209
1735705560,93689.5,93700.2,93689.4,93699.2,30525
1735705620,93699.2,93747.4,93699.1,93745.8,117121
1735705680,93745.9,93745.9,93733.9,93736.7,16178
1735705740,93736.7,93736.7,93723,93733.5,8101
1735705800,93736,93736,93707,93725.8,13222
1735705860,93725.8,93725.9,93717.2,93720.4,4704
1735705920,93718.5,93724,93718,93722.8,13792
1735705980,93722.8,93722.8,93700,93700,8964
1735706040,93700,93700,93665,93680.8,42858
1735706100,93680.9,93682.3,93660.4,93670.5,70892
1735706160,93670.5,93678.2,93618.9,93618.9,130539
1735706220,93618.9,93637.6,93613.9,93632.2,28355
1735706280,93632.1,93647.2,93632.1,93647.2,18943
1735706340,93648,93648,93632.1,93632.1,12105
1735706400,93632.1,93644.8,93618.6,93634.1,36769
1735706460,93634,93634.1,93634,93634.1,56504
1735706520,93634.1,93646,93634,93646,9853
1735706580,93645.9,93645.9,93639.5,93639.6,16433
1735706640,93639.6,93639.6,93639.5,93639.5,1450
1735706700,93639.5,93661.9,93639.5,93659.7,35125
1735706760,93659.6,93675.3,93642.7,93642.7,6428
1735706820,93642.8,93649,93601.3,93621.5,46663
1735706880,93628.8,93628.9,93609.9,93613.3,31310
1735706940,93613.4,93643.1,93613.4,93629.8,19904
1735707000,93629.8,93638,93615.9,93637.9,19487
1735707060,93632.7,93650.2,93632.7,93650.2,14827
1735707120,93650.1,93671.5,93650.1,93671.3,11351
1735707180,93671.2,93671.2,93642.6,93642.6,9775
1735707240,93642.6,93647.5,93641.6,93641.6,1897
1735707300,93641.6,93649.9,93641.6,93649.9,16180
1735707360,93649.9,93671.5,93649.8,93671.5,17498
1735707420,93671.5,93671.5,93658.5,93666.5,6323
1735707480,93666.6,93666.6,93600,93600.1,83913
1735707540,93600.1,93600.1,93520.5,93562,164876
1735707600,93561.9,93562.8,93534.7,93562.8,66609
1735707660,93561.8,93602.1,93561.8,93583.8,60075
1735707720,93583.7,93593.5,93583.7,93583.8,8218
1735707780,93583.8,93595,93583.7,93583.8,10850
1735707840,93583.7,93583.8,93583.7,93583.7,4300
1735707900,93583.7,93600.1,93583.7,93600.1,15545
1735707960,93600.1,93617.1,93600,93610.8,18714
1735708020,93610.8,93619,93600,93600,32719
1735708080,93600,93605.3,93583.7,93583.7,60285
1735708140,93583.7,93592.8,93583.7,93583.7,13390
1735708200,93583.7,93589.6,93583.7,93585.4,5175
1735708260,93585.4,93600.3,93585.4,93593.8,33949
1735708320,93600.1,93643.5,93600.1,93643.5,22656
1735708380,93643.5,93675.9,93643.5,93675.3,18268
1735708440,93675,93680,93628.1,93628.1,36104
1735708500,93628.1,93628.2,93614,93620.4,37282
1735708560,93620.4,93653.1,93620.4,93645.5,11439
1735708620,93645.5,93665.9,93645.4,93662.7,54530
1735708680,93662.6,93662.7,93639,93656.5,10102
1735708740,93656.5,93676,93656.5,93676,10648
1735708800,93676,93739,93676,93739,58420
1735708860,93739,93762.4,93687.3,93692.4,22657
1735708920,93692.4,93704.2,93692.3,93696.1,7720
1735708980,93704.3,93724.2,93703.7,93718.3,7604
1735709040,93718.4,93738.6,93718.4,93719.5,4508
1735709100,93719.5,93730.9,93719.5,93730.9,3983
1735709160,93730.9,93785.2,93730.9,93785.2,16083
1735709220,93784,93826.2,93773.4,93826.2,59173
1735709280,93826.2,93879.6,93819.7,93871,108843
1735709340,93879.7,93928.3,93877,93885,44545
1735709400,93885,93920.9,93880.4,93887.9,95331
1735709460,93887.9,93893.3,93876,93876,51873
1735709520,93870.4,93873.4,93855.4,93862.7,14938
1735709580,93862.6,93862.7,93856,93856.1,102918
1735709640,93854,93854,93824,93824,15435
1735709700,93824,93853.9,93820.6,93834.8,40234
1735709760,93834.9,93853.9,93834.8,93846.1,51103
1735709820,93846.2,93860.9,93846.1,93860.9,5481
1735709880,93860.8,93860.8,93840.1,93840.2,8651
1735709940,93840.2,93840.2,93802.3,93802.3,15705
1735710000,93801.2,93801.2,93783.2,93791.2,55382
1735710060,93791.3,93791.9,93791.2,93791.9,6363
1735710120,93791.9,93836.6,93791.9,93834.9,7571
1735710180,93834.8,93863,93834.8,93859.4,18544
1735710240,93859.4,93859.5,93830.8,93839,16607
1735710300,93838.9,93850.7,93830.8,93844.1,9768
1735710360,93844.1,93847.8,93812.8,93812.8,56944
1735710420,93812.9,93826.1,93812.8,93818.6,4287
1735710480,93818.6,93825.3,93818.6,93819.9,4940
1735710540,93819.9,93826,93813.7,93825.2,24530
1735710600,93825.2,93825.2,93791.9,93791.9,30326
1735710660,93791.9,93792,93784.2,93791.5,44210
1735710720,93791.5,93791.6,93786.9,93787,17904
1735710780,93786.9,93787,93783,93783,3423
1735710840,93783,93811.6,93780.6,93780.7,17434
1735710900,93780.6,93780.6,93769.7,93769.7,3107
1735710960,93769.8,93773.4,93765.1,93773.3,4147
1735711020,93773.3,93773.4,93769.7,93773.3,6621
1735711080,93771,93773.3,93769.7,93769.7,9747
1735711140,93769.7,93769.8,93769.7,93769.8,3002
1735711200,93769.8,93777.9,93719.5,93746.4,55864
1735711260,93746.4,93757.1,93739.5,93739.5,8077
1735711320,93739.6,93767.9,93726.6,93726.7,19507
1735711380,93726.6,93735,93723,93723,9345
1735711440,93723,93723,93696.2,93703.5,134258
1735711500,93703.5,93703.6,93703.5,93703.5,1629
1735711560,93703.5,93703.6,93696,93696.1,11641
1735711620,93696.1,93696.1,93666,93666.2,19208
1735711680,93666.1,93666.1,93638,93648.5,13941
1735711740,93648.5,93651.6,93645.3,93645.3,12189
1735711800,93645.4,93663.4,93638,93638.6,15833
1735711860,93637.5,93638,93620,93620,5562
1735711920,93620,93620,93603.5,93608.7,38731
1735711980,93608.8,93617.1,93603,93617.1,17854
1735712040,93612.1,93612.2,93583,93590.7,46057
1735712100,93590.7,93648.8,93590.7,93648.8,81869
1735712160,93648.8,93654.9,93609.8,93611.4,34465
1735712220,93611.4,93617.5,93609.8,93617.5,22722
1735712280,93617.5,93617.5,93609.8,93609.9,3586
1735712340,93609.9,93609.9,93609.8,93609.8,11250
1735712400,93609.9,93619.3,93609.8,93609.9,16905
1735712460,93609.9,93619.3,93609.8,93619.3,31277
1735712520,93619.2,93674.6,93615.3,93674.6,35435
1735712580,93674.6,93694,93674.6,93682.9,16186
1735712640,93681,93681.1,93660.7,93667.4,15358
1735712700,93667.3,93673.3,93660.7,93660.9,1984
1735712760,93660.9,93668.8,93660.8,93661.9,9095
1735712820,93662,93676.9,93661.9,93676.9,7335
1735712880,93678.1,93678.1,93634.2,93640.7,7356
1735712940,93641.2,93649.5,93641.1,93642.6,1624
1735713000,93642.6,93642.6,93613.9,93634,10423
1735713060,93634.1,93634.1,93590.7,93590.8,14602
1735713120,93590.7,93613.3,93581.7,93592.8,43134
1735713180,93592.8,93600.2,93588.2,93593.3,42517
1735713240,93593.4,93611,93593.4,93595.7,13676
1735713300,93595.6,93602.2,93561,93567.8,27879
1735713360,93567.8,93568.4,93546.6,93553.8,45345
1735713420,93554.3,93633.9,93554.3,93632.2,56739
1735713480,93634,93642.5,93622.7,93622.7,17152
1735713540,93621.7,93643.6,93586.4,93630.2,38738
1735713600,93630.2,93657.4,93630.2,93640.7,22588
1735713660,93640.7,93648.1,93640.6,93648,17550
1735713720,93648,93652,93648,93651.9,8584
1735713780,93652,93656.9,93646.6,93656.8,7397
1735713840,93653.1,93694.4,93653,93694.3,67015
1735713900,93694.3,93707.2,93665.6,93671.2,96424
1735713960,93671.2,93682.2,93656.2,93656.3,14472
1735714020,93656.3,93666.9,93656.2,93666.1,4132
1735714080,93666.1,93666.1,93661.8,93661.9,1158
1735714140,93661.9,93691.7,93660.1,93660.3,15177
1735714200,93660.3,93665.2,93649.7,93649.7,1885
1735714260,93651.1,93690.1,93651,93690.1,2245
1735714320,93690.1,93690.1,93677.3,93687.2,9332
1735714380,93688,93694,93683,93683,4344
1735714440,93683,93711.4,93683,93711.4,18917
1735714500,93711.5,93714.3,93699,93699,9311
1735714560,93705.3,93730.4,93705.3,93720.6,2434
1735714620,93720.7,93741.5,93720.6,93741.5,6998
1735714680,93741.4,93741.4,93713.7,93729.7,22832
1735714740,93729.8,93755.9,93729.8,93755.9,16232
1735714800,93756,93756,93732.1,93732.2,7712
1735714860,93732.2,93737,93694,93694,25663
1735714920,93692.3,93692.3,93686.6,93686.6,2726
1735714980,93686.7,93686.7,93677.7,93677.7,4663
1735715040,93676,93688.1,93676,93681,25707
1735715100,93681,93699.2,93681,93691.7,15783
1735715160,93697.3,93697.3,93686.6,93691.5,11862
1735715220,93693.8,93693.8,93660.4,93660.5,8818
1735715280,93660.5,93664,93649.5,93660.3,5669
1735715340,93660.8,93660.9,93644.8,93655.3,4777
1735715400,93655.4,93682.8,93655.4,93675.3,23452
1735715460,93675.4,93681.9,93651.1,93651.1,17668
1735715520,93651.1,93654.9,93646,93652.7,6676
1735715580,93653.1,93676,93653.1,93676,7187
1735715640,93676,93687.2,93670.5,93674.2,9572
1735715700,93667.9,93677.4,93667.9,93670.3,4537
1735715760,93675.3,93682.7,93668.1,93668.3,4135
1735715820,93677.2,93722.2,93677.1,93722.2,58977
1735715880,93722.1,93722.1,93702,93702.2,9702
1735715940,93708.9,93731.5,93708.9,93719.5,3349
1735716000,93719.4,93726.4,93715.3,93718.8,4791
1735716060,93718.8,93722.2,93704.1,93713.8,13449
1735716120,93713.8,93754,93713.8,93741.1,55892
1735716180,93741.2,93741.2,93719,93719.1,7644
1735716240,93719,93731,93715.3,93731,23981
1735716300,93731,93735.3,93725.9,93735.2,7108
1735716360,93735.3,93749,93735.2,93748.9,22558
1735716420,93749,93765.5,93748.9,93765.5,25649
1735716480,93765.5,93768.4,93765.4,93768.4,11982
1735716540,93768.4,93768.4,93768.3,93768.4,5776
1735716600,93768.4,93768.4,93743.6,93750.4,34037
1735716660,93750.5,93769.5,93750.5,93760.4,12681
1735716720,93760.3,93760.5,93751.3,93751.3,9271
1735716780,93751.3,93757.4,93751.3,93756.6,3330
1735716840,93756.6,93756.6,93745.8,93745.9,7731
1735716900,93745.9,93754.5,93737.6,93737.6,15613
1735716960,93737.7,93767.8,93737.7,93763.4,6764
1735717020,93764.9,93765,93764.8,93765,2205
1735717080,93765,93790.9,93765,93790.9,73690
1735717140,93791.8,93791.8,93760.6,93760.6,10804
1735717200,93760.6,93760.6,93722,93727.7,9246
1735717260,93727.8,93727.8,93709.8,93709.8,14416
1735717320,93709.8,93709.9,93707.3,93707.4,3097
1735717380,93709,93731,93709,93723.2,4128
1735717440,93723.2,93729.7,93723.2,93729.7,2780
1735717500,93729.6,93729.6,93724.1,93724.1,1331
1735717560,93728,93736.9,93728,93728.8,551
1735717620,93728.9,93736.8,93718.6,93718.7,2089
1735717680,93718.7,93718.7,93700.1,93700.1,3225
1735717740,93700.1,93700.2,93700.1,93700.1,15836
1735717800,93700.1,93743.4,93700.1,93742.8,17977
1735717860,93743.4,93743.5,93743.3,93743.5,3485
1735717920,93743.4,93757.8,93743.4,93752.3,6907
1735717980,93751.3,93757.7,93751.1,93754.9,3968
1735718040,93754.9,93766.9,93752.4,93752.4,10964
1735718100,93752.4,93752.4,93701.8,93701.9,57465
1735718160,93701.9,93714.4,93701.8,93714.4,7508
1735718220,93709.1,93709.2,93664.9,93664.9,41900
1735718280,93665,93680.6,93665,93680.6,8869
1735718340,93680.5,93682.1,93680.5,93682.1,2225
1735718400,93682.1,93700.8,93682.1,93691.3,16917
1735718460,93693.4,93700.4,93686.6,93686.6,65647
1735718520,93684.6,93686.5,93684.6,93686.5,87
1735718580,93686.5,93686.5,93686.4,93686.5,40591
1735718640,93686.5,93714.6,93686.4,93701.9,15055
1735718700,93701.9,93702,93660.4,93660.4,6166
1735718760,93660.5,93750,93652.3,93749.9,104457
1735718820,93750,93750,93726.2,93732.8,15092
1735718880,93732.8,93732.8,93724.3,93724.3,14138
1735718940,93724.4,93724.4,93710.6,93710.6,3118
1735719000,93710.6,93728.3,93710.6,93723,4537
1735719060,93722.7,93729.4,93708.6,93718.4,5600
1735719120,93718.4,93721.8,93718.4,93718.5,1170
1735719180,93726.4,93726.4,93718.5,93722.2,15542
1735719240,93722.2,93739,93722.2,93726.5,10231
1735719300,93729.7,93736.8,93694,93694,25239
1735719360,93694.1,93694.1,93680.7,93694,3648
1735719420,93694.2,93694.3,93682,93684.1,3382
1735719480,93684.1,93689.3,93666.9,93669.7,2296
1735719540,93670.9,93675.2,93663.1,93664.1,12989
1735719600,93664,93677.1,93657.1,93675,10344
1735719660,93675,93675,93673.6,93673.7,1506
1735719720,93673.5,93675,93662.6,93674.9,7769
1735719780,93675,93675,93660.8,93660.9,883
1735719840,93660.9,93660.9,93658.6,93658.7,6577
1735719900,93657,93657.1,93550,93550,80897
1735719960,93550.1,93558.2,93430.5,93440.6,284279
1735720020,93440.7,93445.1,93394.7,93405,206770
1735720080,93405.1,93435.9,93281,93318.2,224486
1735720140,93320.7,93421.8,93320.7,93400,83313
1735720200,93400.1,93450.1,93374,93450.1,49618
1735720260,93454,93502.2,93454,93499.2,50570
1735720320,93499.1,93499.1,93461.9,93461.9,26193
1735720380,93461.4,93461.4,93418.6,93450,51407
1735720440,93450,93450,93431.4,93446.5,15753
1735720500,93446.4,93503.6,93437.2,93503.5,20642
1735720560,93503.6,93505.5,93468.1,93468.2,15379
1735720620,93471.1,93495.3,93468.1,93468.1,19707
1735720680,93468,93468,93431.4,93431.5,67925
1735720740,93431.5,93459.5,93410.5,93456.1,29509
1735720800,93459.4,93512.7,93459.4,93486.2,18780
1735720860,93489.6,93500.9,93489.6,93500.3,6335
